duration,pdays,variacion_empleo,euribor3m,nr.employed,y
313.0,999.0,-2.9,1.26,5076.2,1
115.0,999.0,1.4,4.965,5228.1,0
196.0,999.0,1.4,4.961,5228.1,0
213.0,999.0,1.1,4.86,5191.0,0
119.0,999.0,1.4,4.962,5228.1,0
654.0,999.0,1.4,4.961,5228.1,1
102.0,999.0,1.4,4.958,5228.1,0
134.0,999.0,1.1,4.86,5191.0,0
142.0,999.0,-0.1,4.191,5195.8,0
281.0,999.0,1.1,4.857,5191.0,0
88.0,3.0,-3.4,0.714,5017.5,1
131.0,999.0,1.1,4.857,5191.0,0
215.0,999.0,-2.9,0.859,5076.2,1
183.0,999.0,1.4,4.968,5228.1,0
435.0,999.0,-1.8,1.435,5099.1,1
290.0,999.0,1.4,4.967,5228.1,0
981.0,999.0,-1.8,1.405,5099.1,0
367.0,999.0,1.4,4.864,5228.1,0
149.0,999.0,1.4,4.97,5228.1,0
96.0,999.0,-0.1,4.12,5195.8,0
231.0,999.0,1.4,4.965,5228.1,0
1389.0,999.0,1.4,4.957,5228.1,0
497.0,999.0,1.4,4.963,5228.1,0
93.0,999.0,1.4,4.965,5228.1,0
504.0,6.0,-1.7,0.899,4991.6,1
1528.0,999.0,1.4,4.962,5228.1,1
20.0,999.0,1.4,4.97,5228.1,0
48.0,999.0,1.1,4.859,5191.0,0
103.0,999.0,1.4,4.968,5228.1,0
53.0,999.0,1.1,4.857,5191.0,0
1205.0,999.0,1.1,4.856,5191.0,1
639.0,999.0,-3.4,0.803,5017.5,0
307.0,999.0,1.1,4.857,5191.0,0
328.0,999.0,-1.8,1.406,5099.1,1
181.0,999.0,1.1,4.856,5191.0,0
101.0,999.0,1.4,4.865,5228.1,0
210.0,999.0,-1.8,1.365,5099.1,0
77.0,999.0,-1.8,1.41,5099.1,0
59.0,999.0,1.4,4.967,5228.1,0
16.0,999.0,-1.8,1.266,5099.1,0
174.0,999.0,1.4,4.864,5228.1,0
405.0,999.0,1.1,4.857,5191.0,0
332.0,999.0,-0.1,4.191,5195.8,0
207.0,999.0,1.4,4.864,5228.1,0
514.0,999.0,1.4,4.961,5228.1,0
137.0,999.0,-1.8,0.699,5008.7,0
29.0,999.0,-1.7,0.713,4991.6,0
67.0,999.0,1.4,4.864,5228.1,0
380.0,999.0,-0.1,4.076,5195.8,0
67.0,999.0,1.1,4.857,5191.0,0
199.0,999.0,1.1,4.86,5191.0,0
241.0,999.0,-1.8,1.313,5099.1,0
257.0,999.0,-3.4,0.719,5017.5,0
91.0,999.0,-1.8,1.453,5099.1,0
183.0,999.0,1.4,4.961,5228.1,0
159.0,999.0,-1.8,1.313,5099.1,0
164.0,999.0,1.4,4.965,5228.1,0
199.0,999.0,-0.1,4.153,5195.8,0
44.0,999.0,-1.8,1.365,5099.1,0
617.0,12.0,-1.7,0.835,4991.6,1
2486.0,999.0,-1.8,0.654,5008.7,1
265.0,999.0,1.1,4.856,5191.0,0
130.0,999.0,1.4,4.968,5228.1,0
337.0,5.0,-1.8,1.365,5099.1,1
130.0,999.0,-3.4,0.74,5017.5,0
172.0,999.0,1.4,4.966,5228.1,0
66.0,999.0,1.4,4.967,5228.1,0
149.0,999.0,1.4,4.963,5228.1,0
56.0,999.0,-1.8,1.313,5099.1,0
211.0,999.0,-1.8,1.365,5099.1,0
349.0,999.0,1.1,4.857,5191.0,0
187.0,999.0,1.4,4.961,5228.1,0
86.0,999.0,-2.9,1.281,5076.2,0
140.0,999.0,1.4,4.962,5228.1,0
48.0,999.0,-0.1,4.191,5195.8,0
123.0,999.0,1.4,4.958,5228.1,0
255.0,999.0,-1.8,1.291,5099.1,0
61.0,999.0,1.4,4.962,5228.1,0
207.0,999.0,-1.8,1.299,5099.1,0
404.0,999.0,1.1,4.857,5191.0,0
146.0,999.0,1.4,4.96,5228.1,0
190.0,999.0,1.4,4.963,5228.1,0
172.0,999.0,-0.1,4.076,5195.8,0
188.0,999.0,1.4,4.967,5228.1,0
364.0,999.0,1.4,4.966,5228.1,0
258.0,999.0,1.4,4.968,5228.1,0
264.0,999.0,-1.8,1.299,5099.1,0
56.0,999.0,1.1,4.86,5191.0,0
205.0,999.0,1.4,4.962,5228.1,0
423.0,999.0,-0.1,4.021,5195.8,0
122.0,999.0,1.1,4.858,5191.0,0
156.0,999.0,-1.1,0.879,4963.6,0
246.0,999.0,-1.8,1.299,5099.1,0
273.0,999.0,1.4,4.96,5228.1,0
734.0,999.0,-0.1,4.191,5195.8,0
181.0,999.0,1.4,4.866,5228.1,0
162.0,999.0,1.1,4.86,5191.0,0
169.0,999.0,-1.8,1.405,5099.1,0
191.0,999.0,-3.4,0.788,5017.5,1
134.0,999.0,1.4,4.964,5228.1,0
165.0,999.0,-1.8,1.281,5099.1,0
195.0,999.0,-1.8,1.365,5099.1,0
238.0,999.0,1.4,4.968,5228.1,0
421.0,999.0,1.4,4.962,5228.1,0
344.0,999.0,1.4,4.955,5228.1,0
144.0,999.0,1.4,4.967,5228.1,0
146.0,999.0,-1.8,1.405,5099.1,1
102.0,999.0,-0.1,4.12,5195.8,0
38.0,999.0,1.4,4.963,5228.1,0
437.0,999.0,-1.8,1.334,5099.1,0
89.0,4.0,-2.9,0.884,5076.2,0
317.0,999.0,1.4,4.865,5228.1,0
137.0,999.0,-2.9,1.26,5076.2,0
265.0,999.0,1.1,4.857,5191.0,0
471.0,999.0,1.4,4.959,5228.1,0
136.0,999.0,-3.4,0.739,5017.5,1
541.0,999.0,-1.8,1.405,5099.1,1
165.0,999.0,-1.8,1.266,5099.1,0
249.0,999.0,-1.7,0.899,4991.6,1
123.0,999.0,1.4,4.962,5228.1,0
87.0,999.0,1.4,4.963,5228.1,0
135.0,999.0,1.1,4.857,5191.0,0
395.0,999.0,1.4,4.962,5228.1,0
131.0,999.0,-3.4,0.722,5017.5,0
117.0,999.0,1.4,4.963,5228.1,0
131.0,999.0,1.4,4.963,5228.1,0
94.0,999.0,1.4,4.865,5228.1,0
428.0,999.0,-1.8,1.313,5099.1,0
74.0,999.0,1.1,4.86,5191.0,0
305.0,999.0,-1.8,1.291,5099.1,0
97.0,999.0,1.4,4.963,5228.1,0
465.0,999.0,1.4,4.964,5228.1,0
106.0,999.0,1.4,4.962,5228.1,0
83.0,999.0,-0.1,4.021,5195.8,0
145.0,3.0,-2.9,0.854,5076.2,1
161.0,999.0,1.4,4.962,5228.1,0
173.0,999.0,1.4,4.968,5228.1,0
42.0,999.0,1.1,4.859,5191.0,0
396.0,999.0,1.1,4.857,5191.0,0
525.0,999.0,1.4,4.961,5228.1,0
267.0,999.0,1.1,4.86,5191.0,0
232.0,999.0,-2.9,1.268,5076.2,1
141.0,999.0,-1.8,1.25,5099.1,0
246.0,999.0,1.1,4.855,5191.0,0
662.0,999.0,1.4,4.958,5228.1,1
87.0,999.0,-1.8,1.244,5099.1,0
106.0,999.0,-1.8,1.334,5099.1,0
143.0,999.0,-1.8,1.266,5099.1,0
15.0,999.0,1.4,4.965,5228.1,0
50.0,999.0,-1.8,1.25,5099.1,0
329.0,999.0,1.4,4.967,5228.1,0
207.0,999.0,-1.8,1.405,5099.1,1
466.0,999.0,1.4,4.962,5228.1,0
167.0,999.0,-1.8,1.334,5099.1,0
301.0,999.0,-2.9,1.281,5076.2,1
771.0,3.0,-1.7,0.9,4991.6,1
97.0,999.0,-0.1,4.153,5195.8,0
467.0,999.0,-2.9,1.26,5076.2,0
515.0,999.0,1.4,4.966,5228.1,0
82.0,999.0,1.4,4.962,5228.1,0
204.0,7.0,-3.4,0.722,5017.5,0
117.0,999.0,-1.8,1.281,5099.1,0
695.0,999.0,1.1,4.857,5191.0,0
294.0,999.0,-1.8,1.281,5099.1,0
360.0,999.0,1.1,4.858,5191.0,0
7.0,999.0,1.4,4.959,5228.1,0
240.0,999.0,-1.8,1.405,5099.1,0
270.0,999.0,1.1,4.859,5191.0,0
61.0,999.0,1.1,4.857,5191.0,0
59.0,999.0,-1.8,1.299,5099.1,0
122.0,999.0,-0.1,4.12,5195.8,0
110.0,999.0,1.4,4.961,5228.1,0
192.0,999.0,-1.8,1.244,5099.1,0
637.0,999.0,-1.8,1.405,5099.1,0
154.0,999.0,1.4,4.962,5228.1,0
13.0,999.0,1.4,4.959,5228.1,0
128.0,999.0,1.4,4.958,5228.1,0
170.0,999.0,-3.4,0.716,5017.5,0
513.0,3.0,-3.4,0.715,5017.5,1
230.0,999.0,1.4,4.97,5228.1,0
1218.0,999.0,1.1,4.858,5191.0,1
129.0,999.0,1.1,4.856,5191.0,0
92.0,999.0,1.4,4.963,5228.1,0
236.0,999.0,-1.8,1.334,5099.1,0
124.0,999.0,1.4,4.962,5228.1,0
304.0,999.0,-1.8,1.327,5099.1,0
1091.0,999.0,-1.8,1.479,5099.1,0
85.0,999.0,-1.8,1.344,5099.1,0
71.0,999.0,1.4,4.962,5228.1,0
126.0,999.0,1.4,4.965,5228.1,0
257.0,999.0,1.1,4.857,5191.0,0
644.0,999.0,1.4,4.962,5228.1,0
464.0,999.0,-0.1,4.153,5195.8,0
17.0,999.0,1.4,4.962,5228.1,0
98.0,999.0,-3.4,0.715,5017.5,1
101.0,999.0,1.4,4.964,5228.1,0
1037.0,999.0,1.4,4.962,5228.1,0
41.0,999.0,-0.1,4.153,5195.8,0
139.0,999.0,1.4,4.962,5228.1,0
75.0,999.0,-0.1,4.191,5195.8,0
166.0,999.0,1.4,4.864,5228.1,0
273.0,999.0,-1.8,0.637,5008.7,1
133.0,999.0,-2.9,0.838,5076.2,0
117.0,999.0,-0.1,4.153,5195.8,0
1060.0,999.0,1.4,4.963,5228.1,1
119.0,999.0,1.4,4.964,5228.1,0
228.0,999.0,1.4,4.963,5228.1,0
657.0,999.0,1.4,4.965,5228.1,1
339.0,999.0,1.4,4.963,5228.1,0
85.0,999.0,1.4,4.962,5228.1,0
399.0,999.0,1.4,4.959,5228.1,0
248.0,999.0,-2.9,0.825,5076.2,0
267.0,999.0,1.1,4.857,5191.0,0
202.0,999.0,1.4,4.963,5228.1,0
16.0,999.0,1.1,4.859,5191.0,0
346.0,999.0,-1.8,1.299,5099.1,0
107.0,999.0,1.1,4.857,5191.0,0
295.0,999.0,1.4,4.96,5228.1,0
119.0,999.0,1.4,4.968,5228.1,0
180.0,999.0,1.1,4.859,5191.0,0
287.0,999.0,1.4,4.965,5228.1,0
139.0,999.0,1.1,4.858,5191.0,0
119.0,999.0,-2.9,1.26,5076.2,0
670.0,999.0,-1.8,1.41,5099.1,0
354.0,999.0,1.1,4.857,5191.0,0
57.0,999.0,-2.9,0.873,5076.2,0
1226.0,999.0,-1.7,0.899,4991.6,1
100.0,999.0,-1.8,1.327,5099.1,0
143.0,999.0,-0.1,4.191,5195.8,0
309.0,999.0,1.1,4.856,5191.0,0
219.0,999.0,-1.8,0.653,5008.7,1
320.0,999.0,-1.8,1.344,5099.1,0
45.0,999.0,1.4,4.962,5228.1,0
94.0,999.0,1.4,4.957,5228.1,0
387.0,999.0,-1.8,1.344,5099.1,0
29.0,999.0,1.4,4.967,5228.1,0
222.0,999.0,-0.1,4.12,5195.8,0
129.0,999.0,1.4,4.961,5228.1,0
250.0,999.0,1.4,4.966,5228.1,0
1440.0,999.0,-1.1,0.884,4963.6,1
9.0,999.0,-1.8,1.266,5099.1,0
189.0,999.0,-0.1,4.191,5195.8,0
235.0,999.0,1.4,4.968,5228.1,0
476.0,999.0,-1.8,1.405,5099.1,1
181.0,999.0,-1.8,1.334,5099.1,0
62.0,999.0,1.4,4.963,5228.1,0
124.0,999.0,-1.1,1.031,4963.6,0
39.0,999.0,1.4,4.959,5228.1,0
580.0,999.0,1.4,4.961,5228.1,0
248.0,999.0,-0.1,4.021,5195.8,0
87.0,999.0,-0.1,4.12,5195.8,0
100.0,999.0,1.1,4.855,5191.0,0
144.0,999.0,1.1,4.855,5191.0,0
170.0,999.0,1.1,4.856,5191.0,0
508.0,999.0,1.4,4.866,5228.1,1
320.0,999.0,1.1,4.857,5191.0,0
434.0,999.0,-0.1,4.076,5195.8,0
25.0,999.0,1.4,4.959,5228.1,0
143.0,999.0,-0.1,4.021,5195.8,0
136.0,999.0,1.1,4.864,5191.0,0
87.0,999.0,1.4,4.963,5228.1,0
113.0,999.0,1.4,4.965,5228.1,0
290.0,999.0,1.4,4.963,5228.1,0
129.0,999.0,1.4,4.963,5228.1,0
337.0,3.0,-1.7,0.767,4991.6,1
49.0,999.0,1.4,4.968,5228.1,0
84.0,999.0,-1.8,1.25,5099.1,0
108.0,999.0,1.4,4.96,5228.1,0
163.0,6.0,-2.9,0.861,5076.2,1
61.0,999.0,1.1,4.857,5191.0,0
57.0,999.0,-0.1,4.191,5195.8,0
350.0,999.0,-1.8,1.25,5099.1,0
147.0,999.0,1.4,4.963,5228.1,0
228.0,999.0,-0.1,4.076,5195.8,0
482.0,999.0,-1.7,0.899,4991.6,1
344.0,999.0,1.1,4.856,5191.0,0
578.0,999.0,-0.1,4.12,5195.8,0
149.0,999.0,-0.1,4.12,5195.8,0
434.0,999.0,1.4,4.963,5228.1,0
216.0,999.0,-2.9,1.26,5076.2,0
287.0,6.0,-2.9,0.883,5076.2,0
137.0,999.0,-1.8,1.405,5099.1,0
157.0,999.0,-1.8,1.405,5099.1,0
219.0,999.0,-0.1,4.021,5195.8,0
200.0,999.0,1.4,4.961,5228.1,0
207.0,999.0,1.4,4.961,5228.1,0
86.0,999.0,1.4,4.965,5228.1,0
117.0,999.0,1.4,4.964,5228.1,0
235.0,999.0,1.4,4.958,5228.1,0
34.0,999.0,1.4,4.961,5228.1,0
345.0,999.0,-1.8,1.479,5099.1,0
136.0,999.0,1.4,4.963,5228.1,0
242.0,999.0,1.1,4.859,5191.0,0
143.0,999.0,-3.4,0.715,5017.5,0
234.0,999.0,1.4,4.968,5228.1,0
193.0,999.0,1.4,4.966,5228.1,0
119.0,999.0,1.4,4.963,5228.1,0
73.0,999.0,1.4,4.963,5228.1,0
412.0,999.0,1.1,4.859,5191.0,0
382.0,999.0,-0.1,4.076,5195.8,0
112.0,999.0,1.1,4.856,5191.0,0
11.0,999.0,-1.8,1.244,5099.1,0
237.0,999.0,1.1,4.858,5191.0,0
93.0,999.0,1.1,4.859,5191.0,0
415.0,999.0,1.1,4.857,5191.0,0
188.0,999.0,1.4,4.966,5228.1,0
128.0,999.0,-1.1,0.884,4963.6,0
169.0,999.0,-0.1,4.021,5195.8,0
150.0,999.0,1.4,4.968,5228.1,0
283.0,999.0,1.4,4.865,5228.1,0
304.0,999.0,-1.8,1.405,5099.1,0
103.0,999.0,1.4,4.963,5228.1,0
501.0,999.0,1.4,4.963,5228.1,0
730.0,999.0,1.1,4.857,5191.0,0
99.0,999.0,-1.8,1.281,5099.1,0
189.0,999.0,-1.8,1.344,5099.1,0
57.0,999.0,1.4,4.964,5228.1,0
7.0,999.0,1.4,4.959,5228.1,0
257.0,999.0,1.4,4.959,5228.1,0
150.0,999.0,1.4,4.963,5228.1,0
150.0,999.0,1.1,4.855,5191.0,0
885.0,999.0,-1.8,1.405,5099.1,1
110.0,999.0,1.4,4.968,5228.1,0
96.0,999.0,1.4,4.966,5228.1,0
562.0,999.0,1.4,4.967,5228.1,0
798.0,999.0,1.1,4.858,5191.0,0
83.0,999.0,1.4,4.961,5228.1,0
225.0,999.0,1.1,4.86,5191.0,0
29.0,999.0,1.4,4.963,5228.1,0
142.0,999.0,1.4,4.962,5228.1,0
313.0,999.0,1.1,4.857,5191.0,0
516.0,999.0,-1.8,1.291,5099.1,0
80.0,999.0,1.4,4.963,5228.1,0
193.0,999.0,1.4,4.962,5228.1,0
668.0,999.0,1.4,4.959,5228.1,0
211.0,999.0,1.4,4.965,5228.1,0
9.0,999.0,1.4,4.959,5228.1,0
197.0,999.0,1.4,4.965,5228.1,0
33.0,999.0,1.4,4.968,5228.1,0
100.0,999.0,1.1,4.857,5191.0,0
273.0,999.0,1.1,4.859,5191.0,0
127.0,999.0,1.1,4.86,5191.0,0
159.0,999.0,-2.9,0.883,5076.2,0
213.0,999.0,1.4,4.964,5228.1,0
190.0,7.0,-3.4,0.716,5017.5,0
314.0,999.0,1.1,4.864,5191.0,0
247.0,999.0,1.1,4.86,5191.0,0
128.0,999.0,-1.8,0.682,5008.7,0
617.0,999.0,1.1,4.86,5191.0,0
438.0,999.0,1.1,4.86,5191.0,0
845.0,999.0,1.1,4.856,5191.0,1
298.0,999.0,-1.8,1.25,5099.1,0
245.0,999.0,-1.8,1.405,5099.1,1
252.0,999.0,1.1,4.856,5191.0,0
85.0,999.0,-1.8,1.313,5099.1,0
163.0,999.0,1.4,4.965,5228.1,0
281.0,999.0,1.1,4.857,5191.0,0
205.0,4.0,-2.9,1.266,5076.2,1
226.0,999.0,1.4,4.961,5228.1,0
167.0,999.0,1.4,4.964,5228.1,0
81.0,999.0,-0.1,4.191,5195.8,0
252.0,6.0,-2.9,0.884,5076.2,1
88.0,999.0,1.1,4.857,5191.0,0
173.0,999.0,1.1,4.855,5191.0,0
90.0,999.0,1.4,4.961,5228.1,0
171.0,999.0,1.1,4.859,5191.0,0
129.0,999.0,1.4,4.964,5228.1,0
611.0,999.0,-0.1,4.12,5195.8,0
244.0,999.0,1.1,4.858,5191.0,0
229.0,999.0,1.4,4.963,5228.1,0
628.0,999.0,-1.8,1.445,5099.1,0
9.0,999.0,1.4,4.968,5228.1,0
541.0,999.0,-1.8,1.291,5099.1,0
248.0,999.0,1.4,4.965,5228.1,0
30.0,999.0,1.4,4.959,5228.1,0
98.0,999.0,1.4,4.96,5228.1,0
57.0,999.0,1.4,4.965,5228.1,0
132.0,999.0,1.4,4.962,5228.1,0
178.0,999.0,1.1,4.857,5191.0,0
175.0,999.0,1.1,4.86,5191.0,0
58.0,999.0,-1.8,1.266,5099.1,0
93.0,999.0,1.4,4.96,5228.1,0
131.0,999.0,1.1,4.856,5191.0,0
511.0,999.0,-3.4,0.781,5017.5,0
147.0,999.0,1.1,4.86,5191.0,0
115.0,999.0,1.1,4.858,5191.0,0
73.0,999.0,1.4,4.968,5228.1,0
504.0,999.0,1.1,4.857,5191.0,0
280.0,999.0,1.4,4.963,5228.1,0
98.0,999.0,1.1,4.857,5191.0,0
148.0,999.0,-0.1,4.191,5195.8,0
161.0,999.0,1.4,4.963,5228.1,0
224.0,999.0,-1.8,1.479,5099.1,0
241.0,999.0,1.4,4.961,5228.1,0
183.0,999.0,1.4,4.865,5228.1,0
102.0,999.0,1.4,4.963,5228.1,0
235.0,999.0,1.4,4.963,5228.1,0
721.0,999.0,1.4,4.968,5228.1,0
94.0,999.0,-0.1,4.191,5195.8,0
517.0,999.0,-0.1,4.076,5195.8,0
547.0,999.0,1.4,4.962,5228.1,0
134.0,999.0,-0.1,4.191,5195.8,0
124.0,999.0,1.4,4.958,5228.1,0
227.0,999.0,-1.8,1.344,5099.1,0
154.0,999.0,1.4,4.962,5228.1,0
52.0,999.0,-1.8,1.25,5099.1,0
542.0,999.0,-1.8,1.453,5099.1,0
488.0,999.0,-1.8,1.334,5099.1,1
90.0,999.0,-1.8,1.244,5099.1,0
1017.0,999.0,1.4,4.961,5228.1,0
213.0,999.0,-1.8,1.299,5099.1,0
712.0,3.0,-2.9,1.262,5076.2,1
173.0,999.0,-1.7,0.87,4991.6,1
124.0,999.0,-1.8,1.334,5099.1,0
589.0,999.0,-1.8,1.327,5099.1,0
221.0,999.0,-0.1,4.021,5195.8,0
50.0,999.0,1.4,4.959,5228.1,0
98.0,999.0,-2.9,1.044,5076.2,0
9.0,999.0,-1.7,0.889,4991.6,0
188.0,999.0,1.4,4.962,5228.1,0
419.0,999.0,1.4,4.96,5228.1,0
165.0,16.0,-1.7,0.876,4991.6,1
56.0,999.0,-0.1,4.076,5195.8,0
73.0,999.0,-0.1,4.191,5195.8,0
56.0,999.0,1.4,4.968,5228.1,0
224.0,999.0,1.1,4.857,5191.0,0
44.0,999.0,1.1,4.855,5191.0,0
197.0,999.0,1.4,4.864,5228.1,0
24.0,999.0,1.4,4.961,5228.1,0
131.0,999.0,-2.9,0.851,5076.2,0
327.0,999.0,-1.8,1.25,5099.1,0
222.0,999.0,-1.8,1.405,5099.1,0
105.0,999.0,1.4,4.958,5228.1,0
555.0,999.0,1.4,4.865,5228.1,1
273.0,999.0,1.1,4.856,5191.0,0
104.0,999.0,1.1,4.858,5191.0,0
115.0,999.0,1.4,4.968,5228.1,0
181.0,999.0,-1.8,1.405,5099.1,0
124.0,999.0,1.1,4.857,5191.0,0
90.0,999.0,1.4,4.965,5228.1,0
92.0,999.0,1.4,4.959,5228.1,0
455.0,999.0,1.4,4.965,5228.1,1
281.0,5.0,-1.8,1.445,5099.1,0
599.0,999.0,-1.8,1.244,5099.1,0
128.0,999.0,1.4,4.864,5228.1,0
291.0,999.0,-1.8,1.244,5099.1,0
245.0,999.0,-0.1,4.076,5195.8,0
122.0,999.0,1.4,4.963,5228.1,0
224.0,9.0,-1.7,0.899,4991.6,0
404.0,999.0,-1.8,1.334,5099.1,0
225.0,999.0,-3.4,0.809,5017.5,0
48.0,999.0,1.1,4.858,5191.0,0
483.0,999.0,-1.8,0.682,5008.7,1
300.0,999.0,-1.8,1.291,5099.1,0
445.0,999.0,-3.4,0.714,5017.5,1
87.0,999.0,1.1,4.86,5191.0,0
127.0,999.0,1.1,4.857,5191.0,0
52.0,999.0,1.1,4.86,5191.0,0
74.0,999.0,1.4,4.965,5228.1,0
138.0,999.0,1.4,4.961,5228.1,0
378.0,999.0,1.4,4.97,5228.1,0
276.0,999.0,1.1,4.857,5191.0,0
177.0,999.0,1.1,4.856,5191.0,0
116.0,999.0,-0.1,4.076,5195.8,0
277.0,999.0,-0.1,4.191,5195.8,0
559.0,999.0,-0.1,4.12,5195.8,0
119.0,999.0,1.4,4.964,5228.1,0
50.0,999.0,1.4,4.962,5228.1,0
222.0,2.0,-1.8,1.266,5099.1,0
96.0,999.0,-3.0,0.72,5023.5,0
116.0,999.0,1.4,4.965,5228.1,0
108.0,999.0,1.4,4.963,5228.1,0
263.0,999.0,1.4,4.864,5228.1,0
152.0,999.0,1.4,4.961,5228.1,0
362.0,999.0,1.1,4.86,5191.0,0
145.0,999.0,1.4,4.961,5228.1,0
150.0,999.0,-0.1,4.076,5195.8,0
436.0,999.0,1.1,4.857,5191.0,0
137.0,999.0,-0.1,4.12,5195.8,0
202.0,999.0,1.1,4.857,5191.0,0
88.0,999.0,1.4,4.865,5228.1,0
83.0,999.0,1.1,4.856,5191.0,0
254.0,999.0,-1.8,1.405,5099.1,0
137.0,999.0,1.1,4.86,5191.0,0
195.0,999.0,-1.8,1.327,5099.1,0
31.0,999.0,-1.8,1.244,5099.1,0
69.0,999.0,1.4,4.961,5228.1,0
16.0,999.0,-1.8,1.405,5099.1,0
64.0,999.0,1.4,4.962,5228.1,0
145.0,999.0,-2.9,1.262,5076.2,1
78.0,999.0,1.4,4.965,5228.1,0
227.0,999.0,1.4,4.962,5228.1,0
135.0,999.0,1.1,4.856,5191.0,0
855.0,999.0,1.1,4.86,5191.0,0
115.0,999.0,1.1,4.857,5191.0,0
157.0,999.0,-1.8,1.405,5099.1,0
54.0,999.0,1.4,4.958,5228.1,0
147.0,999.0,-1.8,1.344,5099.1,0
352.0,999.0,1.1,4.855,5191.0,0
57.0,999.0,-1.1,0.877,4963.6,0
110.0,999.0,-0.1,4.191,5195.8,0
67.0,999.0,-0.1,4.12,5195.8,0
130.0,999.0,1.1,4.857,5191.0,0
273.0,999.0,-1.8,1.405,5099.1,0
300.0,999.0,1.1,4.857,5191.0,0
44.0,999.0,1.4,4.959,5228.1,0
216.0,999.0,1.4,4.964,5228.1,0
434.0,999.0,1.4,4.963,5228.1,0
415.0,999.0,-1.8,1.52,5099.1,0
77.0,999.0,1.4,4.96,5228.1,0
15.0,999.0,1.4,4.96,5228.1,0
799.0,999.0,1.1,4.858,5191.0,1
56.0,999.0,1.4,4.962,5228.1,0
18.0,999.0,1.4,4.959,5228.1,0
710.0,999.0,1.1,4.855,5191.0,1
88.0,999.0,1.4,4.966,5228.1,0
326.0,999.0,1.4,4.962,5228.1,0
201.0,999.0,-1.1,0.886,4963.6,0
104.0,6.0,-3.4,0.739,5017.5,0
106.0,999.0,1.4,4.967,5228.1,0
315.0,2.0,-1.8,1.365,5099.1,1
454.0,999.0,-1.8,1.25,5099.1,0
303.0,999.0,1.1,4.857,5191.0,0
123.0,999.0,1.4,4.963,5228.1,0
268.0,999.0,1.4,4.957,5228.1,0
826.0,999.0,-1.8,1.291,5099.1,1
70.0,999.0,1.4,4.964,5228.1,0
132.0,999.0,1.4,4.963,5228.1,0
288.0,999.0,1.1,4.857,5191.0,0
203.0,999.0,1.4,4.864,5228.1,0
216.0,999.0,1.4,4.968,5228.1,0
263.0,999.0,-1.8,1.313,5099.1,0
104.0,999.0,-1.8,1.453,5099.1,0
1025.0,999.0,-1.8,1.41,5099.1,1
556.0,999.0,-1.8,1.327,5099.1,0
126.0,999.0,1.4,4.959,5228.1,0
80.0,999.0,-0.1,4.076,5195.8,0
492.0,999.0,1.1,4.858,5191.0,0
121.0,999.0,1.4,4.966,5228.1,0
150.0,999.0,1.4,4.968,5228.1,0
82.0,999.0,-3.4,0.754,5017.5,0
98.0,999.0,1.4,4.963,5228.1,0
86.0,999.0,1.1,4.857,5191.0,0
140.0,999.0,1.4,4.865,5228.1,0
240.0,999.0,-1.8,1.299,5099.1,0
476.0,999.0,1.4,4.965,5228.1,0
104.0,999.0,1.4,4.963,5228.1,0
67.0,999.0,-1.8,1.25,5099.1,0
442.0,999.0,1.4,4.961,5228.1,0
296.0,999.0,1.4,4.963,5228.1,0
194.0,999.0,-0.1,4.076,5195.8,0
135.0,999.0,1.1,4.864,5191.0,0
165.0,999.0,1.4,4.959,5228.1,0
147.0,999.0,1.4,4.964,5228.1,0
119.0,999.0,-1.8,1.334,5099.1,0
2025.0,999.0,1.4,4.958,5228.1,1
359.0,999.0,-0.1,4.076,5195.8,0
184.0,999.0,-0.1,4.191,5195.8,0
991.0,999.0,1.4,4.958,5228.1,1
1.0,9.0,-1.1,0.879,4963.6,0
167.0,999.0,1.4,4.958,5228.1,0
191.0,999.0,1.1,4.86,5191.0,0
231.0,999.0,1.1,4.856,5191.0,0
1018.0,999.0,1.4,4.958,5228.1,0
349.0,999.0,1.4,4.962,5228.1,0
731.0,10.0,-1.8,1.334,5099.1,1
232.0,999.0,-1.8,0.643,5008.7,0
582.0,999.0,1.4,4.964,5228.1,0
66.0,999.0,-1.8,1.299,5099.1,0
130.0,999.0,-0.1,4.153,5195.8,0
122.0,999.0,1.1,4.857,5191.0,0
149.0,999.0,1.4,4.962,5228.1,0
150.0,999.0,-1.1,0.886,4963.6,0
262.0,999.0,1.1,4.857,5191.0,0
498.0,999.0,1.4,4.961,5228.1,0
263.0,999.0,-1.8,1.244,5099.1,0
593.0,999.0,-2.9,1.26,5076.2,1
227.0,999.0,1.4,4.967,5228.1,0
269.0,999.0,-1.1,0.886,4963.6,1
59.0,999.0,1.4,4.964,5228.1,0
176.0,999.0,-1.7,0.899,4991.6,0
96.0,999.0,1.4,4.963,5228.1,0
92.0,999.0,-1.8,1.327,5099.1,0
1176.0,999.0,1.4,4.963,5228.1,1
82.0,999.0,1.1,4.86,5191.0,0
31.0,999.0,1.4,4.963,5228.1,0
157.0,999.0,-1.8,1.405,5099.1,1
333.0,999.0,1.1,4.86,5191.0,0
41.0,999.0,-0.1,4.921,5195.8,0
222.0,999.0,-1.8,1.354,5099.1,0
200.0,999.0,1.4,4.96,5228.1,0
1242.0,999.0,1.4,4.864,5228.1,1
68.0,999.0,1.4,4.865,5228.1,0
343.0,999.0,-2.9,1.26,5076.2,0
385.0,999.0,-3.4,0.739,5017.5,1
242.0,999.0,1.4,4.961,5228.1,0
